Solar - Passive_Financial Incentive,Solar - Passive_Regulatory Policy,Solar Water Heat_Financial Incentive,Solar Water Heat_Regulatory Policy,Solar Space Heat_Financial Incentive,Solar Space Heat_Regulatory Policy,Geothermal Electric_Financial Incentive,Geothermal Electric_Regulatory Policy,Solar Thermal Electric_Financial Incentive,Solar Thermal Electric_Regulatory Policy,Solar Thermal Process Heat_Financial Incentive,Solar Thermal Process Heat_Regulatory Policy,Solar Photovoltaics_Financial Incentive,Solar Photovoltaics_Regulatory Policy,Wind (All)_Financial Incentive,Wind (All)_Regulatory Policy,Biomass_Financial Incentive,Biomass_Regulatory Policy,Hydroelectric_Financial Incentive,Hydroelectric_Regulatory Policy,Hydrogen_Financial Incentive,Hydrogen_Regulatory Policy,Geothermal Heat Pumps_Financial Incentive,Geothermal Heat Pumps_Regulatory Policy,Municipal Solid Waste_Financial Incentive,Municipal Solid Waste_Regulatory Policy,Combined Heat & Power_Financial Incentive,Combined Heat & Power_Regulatory Policy,Fuel Cells using Non-Renewable Fuels_Financial Incentive,Fuel Cells using Non-Renewable Fuels_Regulatory Policy,Renewable Fuel Vehicles_Financial Incentive,Renewable Fuel Vehicles_Regulatory Policy,Renewable Fuels_Financial Incentive,Renewable Fuels_Regulatory Policy,Landfill Gas_Financial Incentive,Landfill Gas_Regulatory Policy,Tidal_Financial Incentive,Tidal_Regulatory Policy,Wave_Financial Incentive,Wave_Regulatory Policy,Ocean Thermal_Financial Incentive,Ocean Thermal_Regulatory Policy,Refueling Stations_Financial Incentive,Refueling Stations_Regulatory Policy,Daylighting_Financial Incentive,Daylighting_Regulatory Policy,Solar Pool Heating_Financial Incentive,Solar Pool Heating_Regulatory Policy,Clothes Washers_Financial Incentive,Clothes Washers_Regulatory Policy,Dishwasher_Financial Incentive,Dishwasher_Regulatory Policy,Refrigerators/Freezers_Financial Incentive,Refrigerators/Freezers_Regulatory Policy,Dehumidifiers_Financial Incentive,Dehumidifiers_Regulatory Policy,Ceiling Fan_Financial Incentive,Ceiling Fan_Regulatory Policy,Equipment Insulation_Financial Incentive,Equipment Insulation_Regulatory Policy,Water Heaters_Financial Incentive,Water Heaters_Regulatory Policy,Lighting_Financial Incentive,Lighting_Regulatory Policy,Lighting Controls/Sensors_Financial Incentive,Lighting Controls/Sensors_Regulatory Policy,Chillers_Financial Incentive,Chillers_Regulatory Policy,Furnaces_Financial Incentive,Furnaces_Regulatory Policy,Boilers_Financial Incentive,Boilers_Regulatory Policy,Heat pumps_Financial Incentive,Heat pumps_Regulatory Policy,Air conditioners_Financial Incentive,Air conditioners_Regulatory Policy,Heat recovery_Financial Incentive,Heat recovery_Regulatory Policy,Steam-system upgrades_Financial Incentive,Steam-system upgrades_Regulatory Policy,Compressed air_Financial Incentive,Compressed air_Regulatory Policy,Programmable Thermostats_Financial Incentive,Programmable Thermostats_Regulatory Policy,Energy Mgmt. Systems/Building Controls_Financial Incentive,Energy Mgmt. Systems/Building Controls_Regulatory Policy,Caulking/Weather-stripping_Financial Incentive,Caulking/Weather-stripping_Regulatory Policy,Duct/Air sealing_Financial Incentive,Duct/Air sealing_Regulatory Policy,Building Insulation_Financial Incentive,Building Insulation_Regulatory Policy,Windows_Financial Incentive,Windows_Regulatory Policy,Doors_Financial Incentive,Doors_Regulatory Policy,Siding_Financial Incentive,Siding_Regulatory Policy,Roofs_Financial Incentive,Roofs_Regulatory Policy,Motors_Financial Incentive,Motors_Regulatory Policy,Motor VFDs_Financial Incentive,Motor VFDs_Regulatory Policy,Processing and Manufacturing Equipment_Financial Incentive,Processing and Manufacturing Equipment_Regulatory Policy,Agricultural Equipment_Financial Incentive,Agricultural Equipment_Regulatory Policy,Comprehensive Measures/Whole Building_Financial Incentive,Comprehensive Measures/Whole Building_Regulatory Policy,Custom/Others pending approval_Financial Incentive,Custom/Others pending approval_Regulatory Policy,Other EE_Financial Incentive,Other EE_Regulatory Policy,Renewable Energy_Financial Incentive,Renewable Energy_Regulatory Policy,Yes; specific technologies not identified_Financial Incentive,Yes; specific technologies not identified_Regulatory Policy,Insulation_Financial Incentive,Insulation_Regulatory Policy,Wind (Small)_Financial Incentive,Wind (Small)_Regulatory Policy,Hydroelectric (Small)_Financial Incentive,Hydroelectric (Small)_Regulatory Policy,Geothermal Direct-Use_Financial Incentive,Geothermal Direct-Use_Regulatory Policy,Food Service Equipment_Financial Incentive,Food Service Equipment_Regulatory Policy,Anaerobic Digestion_Financial Incentive,Anaerobic Digestion_Regulatory Policy,Fuel Cells using Renewable Fuels_Financial Incentive,Fuel Cells using Renewable Fuels_Regulatory Policy,Other Distributed Generation Technologies_Financial Incentive,Other Distributed Generation Technologies_Regulatory Policy,Vending Machine Controls_Financial Incentive,Vending Machine Controls_Regulatory Policy,Commercial Cooking Equipment_Financial Incentive,Commercial Cooking Equipment_Regulatory Policy,Personal Computing Equipment_Financial Incentive,Personal Computing Equipment_Regulatory Policy,Data Center Equipment_Financial Incentive,Data Center Equipment_Regulatory Policy,Microturbines_Financial Incentive,Microturbines_Regulatory Policy,Reflective Roofs_Financial Incentive,Reflective Roofs_Regulatory Policy,Pool Pumps_Financial Incentive,Pool Pumps_Regulatory Policy,LED Lighting_Financial Incentive,LED Lighting_Regulatory Policy,Tankless Water Heater_Financial Incentive,Tankless Water Heater_Regulatory Policy,Commercial Refrigeration Equipment_Financial Incentive,Commercial Refrigeration Equipment_Regulatory Policy,Industrial Systems General_Financial Incentive,Industrial Systems General_Regulatory Policy,Industrial System / Process Specific_Financial Incentive,Industrial System / Process Specific_Regulatory Policy,Building Systems_Financial Incentive,Building Systems_Regulatory Policy,HVAC_Financial Incentive,HVAC_Regulatory Policy,Load Management_Financial Incentive,Load Management_Regulatory Policy,Energy Sources_Financial Incentive,Energy Sources_Regulatory Policy,Lithium-ion_Financial Incentive,Lithium-ion_Regulatory Policy,Offshore Wind_Financial Incentive,Offshore Wind_Regulatory Policy,No Programs Available_Financial Incentive,No Programs Available_Regulatory Policy,Date_2001-01-01,Date_2002-01-01,Date_2003-01-01,Date_2004-01-01,Date_2005-01-01,Date_2006-01-01,Date_2007-01-01,Date_2008-01-01,Date_2009-01-01,Date_2010-01-01,Date_2011-01-01,Date_2012-01-01,Date_2013-01-01,Date_2014-01-01,Date_2015-01-01,Date_2016-01-01,Date_2017-01-01,Date_2018-01-01,Date_2019-01-01,Date_2020-01-01,generation_energy_AOR,generation_energy_COW,generation_energy_DPV,generation_energy_GEO,generation_energy_HPS,generation_energy_HYC,generation_energy_NG,generation_energy_NUC,generation_energy_OOG,generation_energy_OTH,generation_energy_PC,generation_energy_PEL,generation_energy_SPV,generation_energy_STH,generation_energy_SUN,generation_energy_TSN,generation_energy_WAS,generation_energy_WND,generation_energy_WWW,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,52,11,17,8,7,10,28,11,3,4,95,22,0,0,20,10,32,12,1,1,63,1,0,3,3,4,13,4,0,0,28,9,3,7,2,4,2,4,0,2,0,0,1,1,19,2,232,1,71,0,69,1,0,0,0,0,100,0,280,1,370,2,98,1,9,0,82,1,68,1,334,1,77,0,14,1,9,0,13,0,64,0,56,0,60,0,190,0,253,0,260,1,106,0,6,0,45,0,21,0,62,0,4,1,21,0,193,3,67,1,176,3,0,0,2,1,409,0,0,0,0,0,4,1,83,0,3,9,15,5,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,69,11,17,8,12,11,30,11,3,4,114,24,0,0,25,12,46,16,1,1,65,2,0,5,3,4,13,5,0,0,28,11,4,9,5,4,6,4,1,2,0,0,1,1,19,2,232,1,71,0,75,1,0,0,0,0,100,0,282,1,370,2,98,1,10,0,83,1,69,1,341,1,78,0,14,1,9,0,14,0,64,0,56,0,61,0,191,0,260,0,267,1,107,0,7,0,46,0,21,0,62,0,5,1,22,0,194,3,68,2,176,3,0,0,3,1,422,0,0,0,0,0,5,2,83,0,6,11,15,6,1,0,17,0,19,0,26,0,10,0,0,0,38,0,16,0,127,0,21,0,79,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,35,3,17,3,10,2,12,5,13,2,34,7,0,0,26,5,26,7,0,0,32,3,6,4,32,2,18,4,1,0,37,7,17,5,0,0,0,0,0,0,1,0,8,0,0,0,19,1,12,1,28,1,24,1,11,1,4,1,38,0,70,3,22,1,18,1,33,0,29,0,41,1,45,1,8,0,6,0,3,0,13,1,19,0,3,0,5,2,19,2,6,2,4,1,0,0,3,1,17,0,11,1,5,0,0,0,39,2,18,1,25,1,0,0,13,3,23,3,0,0,0,0,8,1,12,0,7,3,18,3,7,3,7,0,5,0,7,0,6,0,0,0,1,0,17,0,7,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
